sequence,HVU1_급기_온도,R_HVU1_급기_온도,HVU1_혼합_온도,R_HVU1_혼합_온도,외기온도,R_외기온도,HVU1_급기_습도,R_HVU1_급기_습도,HVU1_환기_온도,R_HVU1_환기_온도
0,15.48330593,16,28.88544846,30,29.08514404,29,31.60776711,29,32.83402634,34
1,14.26578236,15,27.90828705,29,24.16718483,26,31.60776711,29,33.58543396,35
2,12.78355026,13,28.88544846,30,32.96481323,35,30.80615616,28,31.5518856,32
3,13.44312954,13,28.24124336,30,34.7816658,36,34.03316116,32,32.93786621,34
4,14.26578236,15,27.49661064,29,32.00608444,33,30.80615616,28,28.23224831,27
5,14.29528332,15,27.64570427,29,26.03920937,28,30.80615616,28,33.5370369,34
6,15.16893387,16,24.9499588,26,28.08162689,29,30.80615616,28,27.17153931,27
7,13.52837753,14,26.58355141,28,23.05867004,24,32.41537476,30,32.23513031,34
8,15.84133053,16,26.91592598,27,34.57420731,36,33.22689056,31,31.62044907,32
9,12.78355026,13,28.61048698,29,30.07870483,31,31.60776711,29,28.10844994,28
10,12.85280609,14,28.35936737,29,23.06764221,23,32.42324448,30,29.06414795,29
11,16.16420746,17,27.90828705,29,31.02470779,31,30.80615616,28,32.20202255,33
12,16.16420746,17,29.512043,31,31.95877457,33,32.41537476,31,29.82591248,31
13,15.16893387,16,30.46654892,31,28.05910683,29,31.60776711,29,27.1584816,27
14,15.16893387,16,27.90828705,29,33.60977936,35,34.04014587,32,29.04059029,29
15,14.27133369,15,28.88544846,30,31.97618866,33,30.80615616,28,29.93728828,30
16,13.55630589,14,27.71813202,29,33.78750229,35,31.60776711,29,32.28596878,33
17,13.37671185,14,26.91592598,28,30.04855347,32,30.80615616,28,28.29644203,28
18,15.16893387,17,27.86007118,29,29.07200241,30,31.60776711,29,28.85071945,29
19,16.16420746,17,29.73020935,32,23.43415833,24,30.80615616,28,33.01218414,34
20,16.16420746,17,25.90903282,27,26.08852768,27,32.41537476,30,29.04059029,29
21,16.16420746,17,27.90828705,29,29.07261086,29,32.41537476,30,32.16059494,33
22,15.15463829,17,28.92942047,30,24.11324692,25,32.41593933,30,28.10844994,28
23,15.16893387,15,25.7925415,27,28.11304092,29,34.04014969,32,29.92722702,30
24,16.07679749,16,26.01783562,27,26.08942032,27,31.60776711,29,29.04059029,29
25,15.12773609,15,25.90903282,27,25.09598541,26,31.60784721,29,28.10844994,28
26,12.8660593,13,26.79906464,29,31.08275604,32,30.80615616,28,28.10844994,28
27,14.26578236,15,28.88544846,30,27.08613968,27,30.80615616,28,27.13483429,27
28,15.16893387,16,27.90828705,29,23.43450546,24,34.04014969,32,27.13483429,28
29,16.16420746,17,26.65465355,29,32.05625916,33,32.41537476,30,31.71538734,32
30,13.44312954,14,24.88716316,26,24.05817223,25,32.41537476,30,26.16510582,26
31,14.26002407,15,32.59870529,33,34.64801407,35,33.22643661,31,29.87813187,30
32,14.27271366,15,26.91592598,28,32.88536453,34,31.60776711,29,33.00209045,33
33,16.16420746,17,27.64570427,30,29.07851028,30,32.41447449,30,29.97142792,29
34,15.16893387,17,29.79872322,31,33.73288345,35,30.80615616,28,27.19561005,27
35,14.06271362,15,25.79743385,26,26.14165497,29,31.60776711,29,27.13483429,27
36,14.31999207,16,27.90828705,29,24.11275291,25,32.41537476,30,28.04719925,29
37,16.16420746,17,30.16913605,31,25.09598541,26,33.22689056,31,29.11415291,29
38,15.05408955,15,28.99435616,30,24.11324692,25,34.03316116,32,28.10844994,28
39,12.7710247,13,28.01757431,29,31.01459694,32,32.41537476,30,30.76512146,31
40,15.16893387,16,26.65465355,28,31.94245148,33,33.21968842,31,27.91049194,28
41,14.29419041,15,26.91592598,28,28.08455086,29,34.04014587,32,31.4942131,32
42,14.32508945,15,27.90828705,29,31.01968193,32,32.41537476,30,27.13483429,27
43,16.16420746,17,27.90828705,29,26.09167099,27,32.41482925,30,27.13483429,27
44,12.81394386,13,28.99435616,29,23.43341446,24,30.80615616,28,28.12160492,28
45,13.6384201,15,26.58355141,28,25.09598541,26,30.80615616,28,28.10844994,28
46,12.68272018,13,27.54207039,29,27.08609772,28,31.60776711,29,30.52440643,31
47,15.16893387,16,29.79872322,31,29.06783295,30,32.41537476,30,28.10844994,28
48,12.72378922,13,28.62253952,30,26.08802414,29,30.80615616,28,28.10844994,28
49,16.16420746,17,26.65465355,28,28.11304092,30,32.41537476,30,32.05687332,32
50,16.16420746,17,25.90903282,27,30.0519104,31,30.80615616,28,29.04059029,30
51,14.26578236,15,27.09587669,28,35.45432281,37,32.41537476,30,29.14333153,29
52,13.45292473,14,25.7925415,27,33.01195145,33,34.04019928,32,31.5518856,32
53,13.45031452,14,26.13004303,27,32.9028244,35,31.60085106,28,31.5518856,32
54,13.45031452,14,27.44721794,29,23.43341446,24,34.04014969,32,27.30191422,27
55,13.49604225,14,28.46764374,29,31.32933235,31,31.60776711,29,30.02080345,30
56,16.16420746,17,26.91592598,28,29.07339096,30,30.80615616,28,30.80428696,31
57,15.32224369,16,25.90903282,27,29.07154083,30,33.22689056,31,32.28596878,33
58,13.4641304,14,27.45350647,29,26.08852768,28,32.41537476,30,28.10844994,28
59,13.53761292,14,26.72646141,28,32.95926666,34,34.04014969,32,29.14333153,29
60,15.02736759,16,26.91592598,28,25.09598541,27,33.21968842,31,32.17983246,33
61,15.16893387,15,28.01757431,29,25.09598541,26,32.41537476,30,32.17983246,33
62,15.28242779,16,27.90828705,29,26.088974,27,32.41482544,30,27.09348297,27
63,16.16420746,17,28.83771896,30,31.01528168,34,32.41537476,29,30.05952454,30
64,14.26578236,15,28.92565536,31,32.04341507,33,33.22689056,31,29.97142792,29
65,15.16893387,16,28.16096115,29,35.52120972,34,34.04014587,32,31.58633995,31
66,12.7710247,13,25.90903282,28,25.09598541,26,32.41544724,30,26.12458229,26
67,15.16893387,16,25.90903282,27,31.01969147,31,31.60776711,29,29.05819893,29
68,15.16893387,16,28.08880997,28,33.83821869,34,32.41574097,30,30.10736847,30
69,16.09310913,17,27.90828705,29,30.05269051,32,32.41537476,30,29.04059029,29
70,16.16420746,17,29.84574127,32,25.04144478,26,32.41537476,30,28.00200462,28
71,14.08395004,15,29.92012215,32,33.63735962,36,31.60776711,29,29.04059029,29
72,16.16420746,17,29.53466415,31,31.03746033,32,32.41544724,30,27.19561005,27
73,13.4641304,14,28.88544846,30,23.43341446,24,31.60848236,30,29.92722702,31
74,15.97200108,17,25.90903282,27,25.0964489,26,31.60776711,29,31.66192818,32
75,14.26578236,15,26.91592598,28,31.03688622,32,31.60776711,29,27.30191422,27
76,15.16893387,16,28.76895332,30,33.63973618,35,31.60776711,29,31.39167786,32
77,16.16420746,17,25.90903282,27,30.04236603,32,30.80615616,28,30.05952454,30
78,14.91836262,16,25.90903282,27,28.08185005,29,33.22689056,31,33.56941986,35
79,15.04130554,15,32.16745758,34,30.07976723,31,32.41593933,30,29.88325882,30
80,15.16893387,16,30.34089088,32,31.89532661,34,31.60776711,29,30.74686241,30
81,14.51353931,15,28.88544846,30,24.11281586,25,32.41537857,29,31.38216019,32
82,16.16420746,17,28.55082512,30,33.79114914,35,32.41537476,31,27.00329399,27
83,12.78355026,13,29.39561081,30,25.09695053,26,31.60776711,29,29.97142792,30
84,15.16893387,16,25.90903282,27,26.08890343,27,32.41537476,29,28.85172081,29
85,14.47580719,15,26.91592598,28,34.63768387,36,30.80615616,28,30.58843231,31
86,15.19466686,16,26.91592598,28,27.08685303,27,32.41537476,30,30.60787964,31
87,15.16893387,16,26.50528908,28,29.0846138,31,31.60776711,29,32.28596878,33
88,15.03310204,16,24.88716316,27,36.12649918,37,33.22689056,31,29.92722702,30
89,16.16420746,17,28.92942047,30,28.08147049,29,33.22689056,31,27.95101166,28
90,12.11976719,12,27.2402401,29,31.01815224,32,33.22689056,31,28.85172081,29
91,15.84133053,17,27.90828705,29,28.0771637,30,34.04014587,32,32.87829208,34
92,12.72378922,13,25.90903282,27,24.0571785,25,32.41537476,30,28.10844994,28
93,16.16420746,16,26.36379433,27,30.06010056,32,31.60776711,29,29.1726532,29
94,15.17692852,16,30.34089088,31,25.09593201,26,34.04014969,32,29.78614998,30
95,12.78338337,13,25.90903282,27,23.4435463,24,33.22689056,31,28.10844994,28
96,15.16893387,16,25.90903282,27,25.09619522,26,31.61454964,29,27.13483429,27
97,14.19032097,15,28.55082512,30,26.08852768,27,31.60776711,29,30.88614273,31
98,16.16014862,17,31.30532646,32,28.11373329,28,31.60776711,29,29.11415291,29
99,14.35345745,15,29.21889687,30,28.08505249,29,30.80695534,28,29.04059029,29
100,15.16893387,16,25.90903282,27,24.11275291,25,30.80615616,28,33.55553436,35
101,13.45031452,14,24.88716316,26,27.08665276,28,31.60776711,29,28.92926025,29
102,17.2165432,18,27.45350647,29,26.08852768,27,30.80615616,28,28.12808418,28
103,15.16893387,16,25.90903282,27,33.76342773,35,30.80615616,28,29.184412,29
104,15.16893387,16,27.90828705,29,32.87440109,34,31.60776711,29,29.04059029,29
105,12.2689867,12,25.90903282,27,23.05501556,23,33.22683334,31,28.10844994,28
106,15.13480663,16,27.64570427,29,33.60614777,35,34.04345703,31,31.52981949,32
107,17.24448395,17,28.55082512,30,25.15255737,26,34.04014969,32,29.79594421,29
108,15.10639763,16,26.91592598,28,32.78692245,34,31.60014343,29,33.40327072,35
109,15.29614544,16,25.90903282,27,28.11136246,30,31.60776711,29,31.51372147,32
110,13.44364738,13,26.91592598,28,31.0182724,32,34.8642807,33,29.92722702,30
111,15.16893387,16,27.45350647,29,28.08054352,30,30.80615616,28,28.26390839,28
112,13.44312954,14,24.88716316,26,23.05854034,23,31.60776711,29,27.13483429,27
113,17.24448395,18,31.59372711,33,23.43330383,24,33.22689056,31,30.66242218,31
114,14.26578236,14,25.90903282,27,23.05854034,23,30.80615616,28,28.98553658,29
115,12.78355026,14,25.90903282,27,28.08185387,29,33.22882462,31,29.71549034,30
116,12.95552731,13,27.79138565,29,33.77961349,35,33.21968842,31,29.91576767,30
117,14.39002895,14,26.45940781,28,24.11275482,25,34.85288239,33,31.56294823,33
118,12.78355026,13,27.49661064,28,26.088974,27,32.41537476,30,29.71549034,30
119,14.20851421,16,26.91592598,28,26.0894165,27,33.22689056,31,29.92722702,30
120,12.78355026,13,25.95379448,27,31.00360489,32,32.41537476,30,28.10844994,28
121,13.4641304,14,27.71813202,30,23.43341446,24,32.41537476,30,29.09012032,29
122,13.4641304,14,25.90903282,27,30.0514946,31,32.41537476,30,31.9339962,32
123,13.50536442,14,31.6605587,33,23.43341446,24,30.80615616,29,30.72422791,30
124,16.16014862,17,26.91592598,28,28.08147049,29,33.22689056,31,31.4100132,32
125,16.16014862,17,25.90903282,28,27.08486748,29,34.04014587,32,29.92722702,30
126,15.34615803,16,27.64570427,29,23.43302536,24,32.41574097,29,30.76512146,31
127,15.16893387,16,28.88544846,30,27.085495,28,33.22454071,31,29.92722702,30
128,17.24448395,18,29.43584061,31,26.08852768,27,31.60776711,29,27.13483429,27
129,15.23715973,16,26.91592598,28,29.07216072,29,32.41574097,30,28.18946075,28
130,16.16420746,17,29.25296593,30,27.08836937,28,32.41537476,30,29.04059029,29
131,14.49795246,15,27.90828705,29,31.96466255,33,31.60776711,29,29.82591248,30
132,13.4641304,14,27.90828705,29,32.88314819,34,34.04014969,32,29.19473076,29
133,13.49500465,14,27.90828705,28,25.09598541,25,34.03316116,32,28.10844994,28
134,14.91257954,15,27.90828705,29,30.97258186,33,32.41544342,30,27.13483429,27
135,16.16420746,17,25.90903282,27,34.53211975,36,32.41537476,30,30.67354393,31
136,12.75570965,13,26.91592598,28,28.08147049,29,31.60776711,29,29.04059029,28
137,16.16420746,17,27.2402401,28,23.05854034,23,32.41537476,30,26.25504494,26
138,16.16420746,17,28.08880997,29,30.06211281,31,32.41537476,30,30.84979057,31
139,13.4641304,14,29.31597328,30,28.11304092,29,32.41537476,30,28.10844994,28
140,14.26578236,16,29.28956413,30,35.45431519,37,34.04014969,32,30.69119453,31
141,15.16893387,16,25.90903282,27,29.07138824,30,32.41537476,30,29.77329826,30
142,17.03742409,17,26.91592598,28,28.07839584,30,31.60776711,29,28.22049713,28
143,13.4641304,14,31.59372711,33,23.05854034,23,31.60776711,29,27.13483429,27
144,15.97200108,17,28.2337265,28,29.07185745,30,32.41538239,30,28.10844994,28
145,13.50177193,14,26.15897942,27,25.09598541,26,33.22689056,31,28.10844994,28
146,15.16893387,16,28.55082512,30,25.09598541,26,31.60776711,29,29.11415291,28
147,15.16893387,16,26.91592598,28,27.04709435,28,31.60776711,29,29.82591248,30
148,15.16893387,16,29.84574127,31,24.11252403,25,32.41537476,30,30.56688499,31
149,15.16893387,16,26.40563965,27,31.96465111,33,32.40796661,30,29.04059029,29
150,15.16893387,16,28.01757431,29,31.01489258,32,34.04053497,32,30.70016098,31
151,13.48182774,14,25.90903282,27,32.84693909,35,31.60777473,29,29.01817322,29
152,12.78355026,13,27.02513695,28,32.88672638,34,34.04014587,32,28.10844994,28
153,16.16420746,17,27.90828705,29,25.09598541,26,33.22689056,31,33.58911514,35
154,15.16893387,16,26.12696838,27,30.95342064,33,32.40736008,30,28.98553658,29
155,15.16893387,16,27.64570427,29,26.08852768,27,32.41537476,30,29.26157951,29
156,15.15081596,16,25.95379448,27,35.45431519,37,34.04014969,32,30.63609314,31
157,13.66562939,14,28.3135643,29,27.05016327,28,30.80615616,28,26.12458229,26
158,15.16893387,16,26.91592598,28,27.08701897,27,32.41537476,30,32.07568741,32
159,14.26002407,15,28.88544846,30,27.08572197,27,30.80615616,28,28.02002716,28
160,14.26578236,16,28.35495186,31,23.43341446,24,33.22689056,31,31.5518856,33
161,15.34761143,16,24.88716316,26,30.03821945,31,32.41537476,30,27.13483429,27
162,16.16420746,17,27.16762733,28,32.90660095,34,30.80865479,28,28.95992661,29
163,12.21399593,12,26.91592598,27,26.08858109,26,30.80615616,28,31.50418091,32
164,13.4641304,14,31.37252235,33,26.08668709,27,33.22643661,31,26.92793846,27
165,13.44364738,14,29.60667801,32,28.13120461,27,30.80615616,28,29.04059029,29
166,15.16961288,16,25.06448746,26,30.98211861,32,33.22683334,31,28.10844994,28
167,16.41361237,17,25.90903282,27,28.08604431,29,31.60776711,29,29.02742577,29
168,14.32441139,15,29.68639755,30,34.66034317,35,33.22689056,31,29.184412,29
169,13.4641304,15,27.90828705,29,28.08162689,29,31.60776711,29,32.96669006,35
170,15.09704876,16,29.28956413,30,32.87638474,35,34.04014969,32,31.66192818,31
171,13.41122341,14,25.90903282,27,25.09598541,26,30.80615616,28,26.12458229,26
172,15.16893387,16,27.2402401,28,35.45432281,37,32.41537857,30,29.04059029,29
173,15.16893387,16,27.02513695,28,31.00359917,32,31.60776711,29,28.29644203,28
174,15.16893387,16,26.91592598,28,25.09388161,26,31.60776711,29,27.13483429,27
175,14.06456184,15,26.91592598,28,25.09598541,26,33.22689056,30,33.55553436,35
176,12.11479187,13,26.91592598,28,31.99315453,33,32.41537476,30,29.87813187,30
177,12.78355026,13,26.36379433,27,28.08147049,29,33.22736359,31,27.11794472,27
178,15.04963207,15,28.24124336,30,34.5104599,36,31.60776711,29,32.28596878,33
179,16.16014862,17,28.3149395,30,26.08852768,27,31.61517143,29,30.72167969,32
180,14.26578236,15,27.16762733,28,25.09598541,25,34.04694748,32,32.36069107,34
181,12.8278141,13,27.2402401,28,35.45431519,37,30.80615616,28,29.05214882,29
182,14.27270222,16,24.88716316,26,32.88672638,33,34.04014969,32,29.05214882,28
183,15.16893387,16,25.90903282,27,29.08441734,30,31.60776711,29,29.97142792,30
184,15.14777756,16,27.02513695,28,25.09598541,26,32.41537476,30,31.85829163,32
185,12.78355026,13,27.09587669,28,34.61333084,36,32.41537476,30,28.22049713,28
186,15.16893387,16,29.43584061,30,28.08039856,28,33.22689056,31,30.97634506,31
187,16.16014862,17,25.45005989,27,23.43273163,25,34.85293579,33,32.31607056,33
188,15.09430218,16,27.67990112,29,23.43232155,24,34.04014969,32,27.13483429,27
189,16.16420746,17,26.91592598,28,33.83962631,35,30.81377029,28,29.85803413,30
190,14.91975403,16,26.58355141,28,31.95863724,34,32.40797424,30,31.71099281,32
191,12.78355026,13,24.88716316,26,30.0642395,31,34.04014587,32,27.13483429,27
192,14.26578236,15,29.512043,31,30.0450592,32,32.41537476,30,30.09837151,30
193,15.16893387,16,27.09587669,28,32.79016876,34,34.04014587,32,30.59505463,31
194,12.86919689,13,24.88716316,26,23.05854034,23,33.22689056,31,29.95303726,30
195,16.16420746,17,28.99435616,30,32.88840866,34,30.80615616,28,29.14333153,29
196,15.1298933,16,28.35936737,29,30.05404091,33,30.80615616,28,26.14837074,26
197,15.16893387,16,27.49661064,29,31.01883888,32,30.80615616,28,28.10844994,28
198,14.38944626,16,27.09587669,28,25.09618759,26,31.60776711,29,28.85172081,29
199,16.16420746,17,25.90903282,27,25.09388161,26,33.22454071,31,30.76512146,31
200,16.32114792,17,26.23134041,27,31.01477051,32,34.85293198,33,27.13483429,27
201,14.26002407,16,30.78672028,32,27.13006401,29,30.80615616,28,30.0520916,30
202,14.26578236,16,25.90903282,27,25.09598541,26,33.22689056,31,28.10844994,28
203,15.16893387,16,28.3135643,29,25.09598541,27,31.60776711,29,30.76512146,31
204,16.16420746,17,27.57423401,29,34.6749382,36,31.60776711,29,29.22035027,29
205,14.35814571,15,29.39592171,30,26.088974,27,33.23391342,31,27.30191422,28
206,16.16420746,17,25.13540268,26,24.11275291,25,31.60776711,29,29.05214882,29
207,15.16893387,16,25.26168823,26,26.08937263,27,34.85293198,33,28.22049713,28
208,16.16420746,17,30.2467804,31,29.08276176,32,32.41537476,30,27.19561005,27
209,16.16420746,17,31.3791256,33,26.08821869,27,32.41537476,29,28.1434536,28
210,15.16893387,16,28.88544846,30,26.08896065,27,32.41537476,31,32.21263123,33
211,16.16420746,17,27.57423401,29,33.71934128,35,33.22689056,31,29.00759888,29
212,13.4641304,14,28.01757431,29,31.96465111,34,30.81377029,28,27.13483429,27
213,16.16420746,17,28.83771896,30,29.06243134,29,34.04014969,32,31.39262581,32
214,14.51353931,15,31.70544434,33,27.08532715,27,31.60776711,29,28.10844994,28
215,15.16893387,16,27.79138565,29,27.08665848,28,31.60776711,29,32.29615021,33
216,15.16893387,16,28.88544846,29,25.09598351,26,30.80615616,28,29.04059029,29
217,12.78355026,13,27.90828705,29,34.63769913,36,32.41538239,30,28.06525612,28
218,12.18785763,12,24.88716316,26,25.09598541,26,31.60776711,29,33.50896454,35
219,15.15081596,16,24.88716316,26,24.11218071,25,33.22689056,31,32.96062088,34
220,16.16420746,17,26.91592598,28,25.09598541,26,33.22689056,31,27.13483429,27
221,12.7596941,12,28.88544846,30,24.11275291,25,33.21968842,30,31.00582314,31
222,12.26519299,12,26.31278038,27,25.09695053,26,32.41537476,30,26.19409943,26
223,14.24079132,15,28.88544846,30,31.96552467,32,34.04014587,32,28.10844994,28
224,14.22981548,15,27.09587669,28,28.08151817,29,34.04014587,32,29.92722702,30
225,14.26307011,15,25.90903282,27,28.08147049,29,32.41537476,30,29.00759888,29
226,12.25724792,12,29.80131531,31,24.11324692,25,31.60776711,29,28.16353798,28
227,15.16893387,16,25.90903282,27,30.07870483,32,33.22689056,31,28.92926025,29
228,15.16893387,16,27.02513695,28,31.04762268,32,31.60775948,29,29.24689293,29
229,16.09310913,17,29.65660286,31,32.84901428,34,31.60776711,29,30.80428696,31
230,14.29528332,14,25.90903282,27,36.01311874,38,31.60784721,29,26.12458229,26
231,15.76828098,17,27.33581924,29,32.88672638,34,32.41544724,30,27.19561005,27
232,15.83601761,17,27.90828705,29,28.05951691,29,32.41537476,30,29.99354362,30
233,14.26578236,15,28.08880997,29,28.08576584,29,34.85262299,33,27.13483429,27
234,13.32408333,14,26.91592598,28,31.01459694,33,33.22689056,31,28.18946075,28
235,13.4641304,13,26.91592598,28,33.76948929,35,31.61517143,29,29.04059029,29
236,14.26578236,15,26.91592598,28,26.08937263,27,33.22689056,32,28.10844994,28
237,14.39002895,15,28.42481995,30,32.9279747,34,31.60775948,29,29.04059029,29
238,15.27015686,16,28.55082512,30,28.08147049,29,33.22695541,31,29.92722702,30
239,14.39002895,15,25.90903282,27,28.11084747,30,30.80865479,29,33.58543396,34
240,13.37671185,14,30.16913605,30,34.82949066,36,31.60776711,29,28.81536102,29
241,14.26578236,15,27.90828705,29,32.09515381,33,32.41574097,30,29.92722702,30
242,13.46675205,14,27.9526825,29,26.03920937,27,30.80615616,28,30.54740906,31
243,16.12466431,17,27.90828705,29,26.04007721,27,32.41537476,30,29.97142792,29
244,14.26152229,15,30.15106964,32,26.08783722,27,32.41537476,30,26.14112091,26
245,15.23508739,16,25.90903282,27,33.1037941,34,34.04014969,32,32.96062088,35
246,12.73540688,13,26.31278038,27,28.08147049,29,34.04014969,32,34.0937767,35
247,14.26578236,14,26.91592598,28,33.64962006,35,32.41537476,30,30.76512146,31
248,15.16893387,16,30.52711678,32,23.43341446,24,34.04346085,31,29.92722702,30
249,13.4641304,14,25.57897186,27,27.08418846,28,30.80615616,28,27.13483429,27
250,12.8660593,13,25.90903282,27,28.08275414,28,31.60776711,29,29.92722702,29
251,15.16893387,16,26.91592598,28,27.085495,28,33.22689056,31,33.563694,35
252,16.09310913,17,28.69534111,30,26.14023972,27,31.60776711,29,26.95677567,27
253,14.88658524,16,30.29013443,31,23.05855179,23,32.41537476,30,31.4942131,31
254,15.16893387,16,26.91592598,28,31.96465111,33,32.41537476,30,28.09345627,28
255,14.39002895,15,29.79872322,32,32.88536453,34,31.60777473,29,28.04719925,28
256,16.16420746,17,30.78672028,31,27.08322525,29,33.22689056,31,29.92722702,30
257,13.59094715,14,25.90903282,27,26.08896065,28,31.60776711,29,32.38541031,33
258,14.38943768,15,26.36379433,27,25.0964489,26,32.41537476,30,28.10844994,28
259,16.16420746,17,28.16096115,29,27.08613968,29,31.60776711,29,29.04059029,29
260,15.16376591,16,25.90903282,27,32.88672638,34,30.80615616,28,29.92722702,30
261,15.16893387,16,28.62253952,30,25.09619522,26,30.80615616,28,32.84291458,34
262,15.16893387,16,32.41890717,33,31.04372215,32,32.41530991,30,26.14112091,26
263,15.16852665,16,30.29370689,32,26.08852768,27,30.80615616,28,27.13483429,27
264,15.16893387,16,24.88716316,26,27.085495,28,32.41537857,30,29.05214882,29
265,12.13732624,12,28.88544846,30,27.04714584,28,32.41537476,30,30.02080345,30
266,12.90249443,14,27.49811745,28,23.43341446,24,34.0298233,32,34.05166626,36
267,15.16376591,16,25.90903282,27,28.0605545,29,31.60776711,29,32.90719604,34
268,15.16893387,16,27.32088661,28,28.08147049,29,31.61477661,29,29.8981514,30
269,13.6328783,14,27.90828705,29,23.44229507,24,32.41530991,30,29.04059029,29
270,13.65348911,14,24.88716316,26,27.08418846,28,30.80615616,28,29.92722702,30
271,12.78355026,13,25.90903282,27,25.09598541,26,33.22689056,31,27.13483429,27
272,13.45036125,13,25.85522652,26,28.08147049,29,31.60776711,29,29.19473076,29
273,13.50952244,14,27.52429962,29,28.05951691,28,34.04009247,32,32.95042038,35
274,13.50177193,15,28.2337265,29,32.88672638,34,34.04009247,32,32.13598251,33
275,13.47609997,14,26.91592598,28,33.80026245,34,33.2245369,31,26.12458229,27
276,15.16893387,16,26.65465355,28,32.87664795,34,33.22689056,31,29.8981514,30
277,15.16893387,16,25.7925415,27,33.9397316,35,32.41538239,30,28.10844994,28
278,13.4641304,14,29.84574127,31,32.85341644,34,32.41537476,30,27.30191422,27
279,15.16893387,16,24.88716316,26,33.66026688,35,32.41537476,30,29.04059029,29
280,15.04130554,15,25.90903282,27,31.02442169,31,31.60776711,29,28.16353798,28
281,14.26002407,15,28.88544846,30,27.085495,28,31.60776711,29,27.13483429,27
282,14.26855087,15,29.33390045,30,34.63768387,36,31.60784721,29,27.00329399,27
283,14.26597023,15,27.57423401,29,26.08852768,27,31.60776711,29,28.10844994,28
284,15.16893387,16,32.20694351,34,26.08852768,27,32.4144783,30,27.30191422,27
285,15.16893387,16,26.91592598,28,23.43617439,24,30.80615807,28,28.98553658,30
286,16.16420746,17,29.512043,31,25.09675217,25,30.81377029,28,31.66967583,32
287,15.16893387,16,26.91592598,28,28.08231163,29,31.60776711,29,28.12160492,28
288,15.16893387,16,28.06724548,28,27.04669952,28,32.41537476,30,27.13483429,27
289,16.12466431,17,26.15897942,27,33.77710342,35,31.60848236,29,32.28596878,32
290,15.16893387,16,29.58375549,31,35.45223618,37,31.60775948,29,29.08008766,29
291,12.72128391,13,26.91592598,28,23.42595673,24,32.41537476,30,32.26696014,33
292,12.72378922,14,25.72077751,27,25.09598541,26,32.41593933,30,28.10844994,28
293,16.18253899,17,27.90828705,30,24.11323547,25,32.41537476,30,28.04719925,29
294,14.39002895,15,27.09587669,28,25.09618759,26,31.60776711,29,28.10844994,28
295,13.4641304,14,28.27651787,29,26.08852768,27,30.80615616,28,26.12458229,26
296,15.48330593,16,27.32088661,28,29.07221413,30,34.03977585,32,30.7396965,31
297,15.16893387,16,29.43584061,31,26.03920937,27,34.85288239,33,29.14333153,29
298,13.4641304,15,24.88716316,26,27.08537674,28,32.41537476,30,27.00329399,27
299,13.61161041,14,31.70544434,33,27.08532715,28,31.60776711,29,31.66192818,32
300,14.38126087,16,26.91592598,28,31.97232819,33,32.41537476,30,26.12458229,26
301,15.29157352,16,29.29189873,30,31.96380615,33,33.22736359,31,30.09837151,30
302,13.47591114,15,25.90903282,27,29.07232857,30,33.22689056,31,29.04059029,30
303,16.16420746,17,25.90903282,27,25.09457207,26,31.60776711,29,27.13483429,27
304,13.52837753,14,25.90903282,28,30.97847176,32,30.80615616,28,29.06985855,29
305,15.16893387,16,28.88544846,30,23.43616486,24,31.60776711,29,30.6249752,31
306,13.52825737,14,29.25296593,30,25.09695053,26,33.23391342,31,28.14137077,28
307,16.16420746,17,27.3688488,28,26.03961563,27,31.60776711,29,27.13483429,27
308,15.16893387,16,26.91592598,28,30.05504417,31,31.60777473,29,27.13483429,27
309,14.24079132,15,25.90903282,27,23.43341446,24,33.22689438,31,31.5518856,32
310,15.22448349,16,28.62253952,29,32.88672638,34,31.60776711,29,31.70436478,32
311,14.19032097,16,27.32088661,28,26.14165497,27,31.60776711,29,27.13483429,27
312,15.99982738,17,24.99990463,26,27.04674339,28,31.60775948,29,29.92722702,30
313,14.39002895,15,26.91592598,28,30.0483532,31,33.22643661,31,29.04059029,29
314,15.16893387,16,26.91592598,28,25.15227699,26,32.41537476,30,27.13483429,27
315,15.16893387,16,25.90903282,27,24.16781616,25,31.60776711,29,30.01678467,29
316,12.79690266,13,30.2467804,31,26.08722496,28,32.41537476,30,29.22035027,29
317,15.34761143,16,29.76597023,30,26.14113808,27,33.22689056,30,31.81921959,32
318,15.82713223,16,27.90828705,29,28.08147049,29,31.60776711,29,28.10844994,28
319,15.48330593,16,27.90828705,29,29.0785141,30,31.60710716,29,29.78614998,29
320,14.27133369,15,24.88716316,26,23.43341446,24,31.60776711,29,30.60281372,32
321,16.16420746,17,27.56701851,29,33.65562439,35,34.04014969,32,33.56172943,35
322,15.1298933,16,26.91592598,28,28.08147049,28,30.80615616,28,28.10844994,28
323,13.5979147,14,25.86034775,27,23.05774498,23,33.22689438,31,31.51372147,32
324,15.02083302,16,26.91592598,28,32.87667084,34,32.41537476,30,29.04059029,29
325,12.78355026,14,28.88544846,30,36.20081329,38,30.80615616,28,28.10844994,28
326,14.16064167,15,25.90903282,27,30.08041382,31,33.22689056,31,32.25268555,33
327,14.26578236,15,31.48775101,33,29.06121063,31,30.80615616,28,29.11415291,29
328,15.16893387,16,26.15897942,28,27.13024902,29,34.04014969,32,28.85172081,29
329,15.16893387,17,25.90903282,27,26.088974,27,33.22689056,31,28.13382149,28
